time,t2m,msl,v10,u10,z500,z850,tp,q500,q850,t500,t850,r500,r,vo500,vo850,pv500,pv850,u500,u850,v500,v850,d2m,Precipitation
1959-10-01,-0.658999043126244,132.326612903227,-0.121258094305954,-0.326839336915122,41.5504662298408,101.777895035282,0.00017720571721,-0.000945352149316,-0.000229056755592,-0.2809517152848,-0.422512177498106,-10.9738392983713,-11.7706475411692,3.59705339979926E-06,-2.27911840992632E-06,-3.54232439796702E-08,-1.71352569982592E-08,-1.55784989692714,-3.53534193288895,-0.629093703002699,0.072857757429442,-2.26734875094508,53.4
1959-11-01,-1.41018873645413,-33.9357358870911,-0.027599928780429,-1.27317998239831,43.0183341733864,-44.7691532258068,-0.001118443894102,-0.000620621590755,-9.75539099477653E-05,0.516165456464194,0.270666307018644,-9.13220793201077,-3.40302861121393,5.37664433405523E-06,-6.11945941936791E-06,2.5324646729484E-07,-8.43227350023587E-08,-3.87109313676915,-6.11267151947944,1.27520515325089,2.84610537776063,-1.01366941390501,32.3
1959-12-01,1.73771864368069,-883.022681451606,0.51979784759122,-0.109462346040433,-512.220388104841,-620.158974924396,-0.000231100163223,0.000317471338466,3.58591693633746E-05,1.11004835559476,0.219852324455019,2.90822189084945,4.42292527229555,-5.19752768835338E-06,-7.95542908509934E-06,-1.17827720340492E-07,-9.3388101896791E-08,1.25952846965482,-0.176304209616877,2.04313144784781,4.54026893237906,1.82648344962826,55.6
1960-01-01,-0.273799773185488,-151.501386088712,-0.182799177304391,-0.014849041858988,-345.700856854841,-149.584913684475,-0.000357526645061,7.65722868363221E-05,4.0857583723752E-05,-1.29746763167844,-0.698181890672259,6.320466133856,5.70717368587371,-4.43063211810847E-06,5.59111795118658E-06,-1.50251680459464E-07,1.01519927031199E-07,-0.275172372979503,1.08699710450826,-0.809161287274272,0.468298635896175,-0.457563830960169,30.5
1960-02-01,0.432591592111919,-430.16796875,0.586416350287055,-0.553180158919384,-252.445123487902,-321.983855216733,-0.00023174444129,0.000120983216836,4.88628593889335E-05,0.671907978673119,0.229125730453006,-1.35615471870669,4.59420185704385,-4.96609997511651E-07,2.74058137502805E-07,4.96910764292308E-08,-1.88907394673269E-08,0.479010792869714,2.41338568829721,1.51955961396978,3.0060883601827,0.229839694115412,69.8
1960-03-01,1.05212156234251,-334.606224798394,-0.439814323559403,-1.82156613925772,-135.907762096773,-225.42138671875,-0.000423387293854,0.000328189212709,-6.29612083186256E-07,1.13363056798136,-0.120396767893141,1.61748400042134,1.11888387126307,1.87367996574956E-05,1.61531673625512E-05,6.18965145804395E-08,1.49587894186205E-08,-5.11397598203152,-5.78524456101079,0.977159091631972,3.68781760767583,1.31787453928303,48.3
1960-04-01,-0.053809873519413,323.576360887091,-0.445546666986399,0.099556784303258,59.3538936491968,227.725916708669,-0.000532831602369,-0.000102575124812,-5.38449934420867E-05,-0.927679246471769,-1.01644011466735,2.89277538176506,0.534181902485507,2.59003149422245E-06,-1.43806556844729E-06,-3.08447257126435E-08,-2.08354949351023E-08,-0.696011590561078,-0.913258544139324,-1.14347546886758,-3.49215239190286,0.042400729271662,24
1960-05-01,0.449822702715494,213.362147177424,-0.254512002150859,-0.423235164564704,220.213394657258,196.857941658267,-0.000184590830618,0.000281918501001,-7.44193882471131E-05,0.398205172631037,0.317950833228338,-0.083458315941599,-7.51525472825573,3.62521826453362E-06,-1.41114719278976E-06,3.09759134471543E-09,3.65522624641075E-08,-1.14608943684688,0.006613001708062,-0.286456707355683,-3.61224166652368,0.514693229429156,51.3
1960-06-01,0.705614151493194,191.730090725803,-0.004304937717895,-0.108500302979542,297.692099294356,184.601940524193,0.000111197819933,0.000385721078924,-2.03038620266824E-05,0.469092584425425,0.841895564909919,1.3324409607918,-5.76662752705236,2.06469797646033E-06,-7.0317764413535E-06,7.1449336253922E-08,-2.33390679685756E-08,-0.462808006367977,-1.07102397949465,-0.160415123457149,-1.54550210182225,0.879649008474019,66
1960-07-01,-2.30015859296248,-90.5162550403184,0.786275104720957,0.948114156610362,-547.875441028227,-195.398610761089,0.00034772735014,-0.000736995111971,-0.000110007343709,-2.68532242313506,-1.75446541078628,4.43583254660329,0.671918992073309,-8.38984353586235E-06,4.56717412941173E-06,-5.71454758495483E-08,3.44001793359161E-09,2.90155569656241,3.82648661444264,0.984990945311203,2.59717428256878,-1.19538387175527,84.3
1960-08-01,-1.02324208905623,-239.211819556454,0.695123421989622,0.997645393434552,-451.271862399197,-246.76945249496,0.001302527417729,-0.00024695406037,-2.24395339647608E-05,-0.972826065555694,-1.48318186113909,2.26921536845546,5.08347019072502,-7.61057738659034E-06,1.41299175577241E-06,1.03114690692828E-08,-1.37768588795171E-08,3.45036433036289,4.6363160581358,0.762207063816248,1.98329462044902,0.396182152532788,101.1
1960-09-01,-1.22173727712322,-144.358618951606,0.12254154655121,-0.415590365357216,-372.474735383068,-182.656139742943,-0.00059927193985,-0.00046069096143,-4.42655892261574E-05,-1.38520271547378,-1.09539917976628,1.19050868864983,2.26352716261341,5.30108615240836E-06,1.17433644115936E-05,-3.20635989730304E-08,6.3210207247633E-08,-1.5726687709891,-2.39065151589532,0.765013877490175,1.24550536082637,-0.801878406155481,31.1
1960-10-01,-0.114931660313744,-913.431199596773,0.688023612504044,0.489975748793973,-1017.36750252016,-742.431089339718,0.001776333376784,6.51540129535579E-06,0.000129298708822,-0.567725396925425,-2.03472531226373,3.73828838717553,17.8033995474539,-5.55869061025943E-06,1.43650134370616E-05,-1.76413169491928E-07,6.62602628249114E-08,1.82355307243321,1.70483093011764,1.36102837684654,5.22685142918941,-0.098586543913825,92.9
1960-11-01,1.94811814831149,-372.756048387091,0.976219656066068,0.552139903809274,-334.450415826614,-226.171496975807,1.67345983021323E-05,0.000314496589013,9.68910688008628E-06,0.328818044354819,-0.917428785754794,4.15801042126071,5.16461741539739,-1.50416308645529E-05,1.82440965274157E-07,-1.84084116896092E-07,-1.43096907513316E-08,3.60282959272304,6.06116399649651,1.94303013684769,3.42576483973572,1.45822389664187,57.9
1960-12-01,-0.361616073116181,-626.124243951606,-0.011040105499447,-0.552237208091444,-551.415700604841,-537.628701486896,-0.000423891153919,-0.000120928972929,5.07889105187308E-05,-1.01403611706149,0.010288115470644,3.8759114050096,6.97430924446352,2.00377951020322E-06,4.35837236362739E-06,2.11439602400142E-07,-4.4611247341392E-08,-1.77558057346652,-3.28281103411028,1.38767144780967,8.71883014301138,-0.321862497637369,42.8
1961-01-01,-0.501216765372988,-129.306073588712,0.492833478316184,-0.894459930518942,-157.236013104841,-121.044874621975,-0.00022800808027,-0.0001303338288,-2.04973072076457E-05,0.313341694493431,-0.846405767625384,-3.36839189837056,5.21884665950652,2.8202070714014E-06,-3.38875627258242E-06,1.56465119054642E-07,-5.13963161922455E-08,-1.3108397924131,-0.232396053450723,2.54496117261419,5.10819622081134,-0.394941760647669,51.2
1961-02-01,3.70157352570567,607.53515625,0.619413004797553,0.838216825538585,999.543157762098,667.504426033267,0.000612517633389,0.000400410490035,4.6552277185143E-05,3.25650270523562,1.74887060349988,-3.50518731148013,-1.4393178878292,-6.8786434592165E-06,2.75900678968443E-06,-1.39111042398649E-07,5.8520354726962E-09,3.28023168672958,0.94596511029428,-0.491745897027994,-4.00812299645716,3.80308188161541,59.4
1961-03-01,1.96011106429563,884.760962701606,-0.05258528329432,1.26484938999338,1052.74458165323,786.35595703125,-0.000656164852121,-3.87577024558859E-05,-5.42013238432005E-05,1.33178120274698,1.9018047701928,-4.98875531842631,-13.4614383943619,-8.10953762017943E-06,-8.57695855253333E-06,-2.15231352740375E-08,-2.7435686067087E-08,2.04994883123905,-0.926290250593616,-2.02758323272029,-5.82975956364986,1.36413918772053,37.7
1961-04-01,2.98903680616809,-309.931451612909,0.785696764581747,0.526778082521032,364.807018649197,-76.5885364163314,0.000674528929765,0.001258465739328,0.00021951704149,3.40249043126261,2.42662934334047,4.81613048430413,9.44577247865738,-3.4484901387226E-06,-1.32995408548705E-05,2.21733015890887E-08,-4.35709866466031E-08,2.03442413846572,0.920488365955891,1.62053460288688,3.63682252264792,4.43473471364666,74.2
1961-05-01,-2.15442534415951,12.2215221774241,-0.216763397137965,0.885768583434964,-445.130355342742,-117.527800529233,0.000742260464317,-0.00031249161299,-9.21671950979339E-05,-2.59889565744709,-1.78466452321698,8.43550072946856,1.87765909010364,-1.81175379559077E-06,9.58746454946249E-06,-2.90881755958136E-08,2.90605840753473E-08,2.1792703844727,2.28680919158843,-1.4872903557989,-3.25814644595788,-0.543259651430219,120.2
1961-06-01,-0.010663924678681,52.3785282258032,0.216477554591913,0.315962849905895,218.059286794356,46.8958858366932,6.97518698871136E-05,0.000253420187941,-3.69720331828802E-05,0.215064264112925,1.23163555514429,1.95625077524493,-5.9196541078629,1.95355135744077E-06,-1.4053279857667E-06,7.37620960154023E-08,-1.18361768844836E-08,0.771879798807805,-1.34054140121706,0.32832194933848,0.283320957975041,0.669749106130269,121.1
1961-07-01,-2.11461171796248,29.2181199596816,0.249249161322481,0.922998309022777,-444.203566028227,-95.241384198589,-0.00020159254857,-0.000894234027533,-0.000272202234144,-2.64925064579131,-2.03107673891128,2.96303896750173,-4.07204234215521,-5.00784928854224E-06,7.90272571190683E-06,-6.10751466605243E-08,-4.96223518189987E-09,2.95627991302359,2.6507845194109,0.07937384978117,-0.848703031045114,-1.52176936980214,75.3
1961-08-01,-0.875659081243725,250.553805443546,0.404034244857969,0.892146960321453,39.9468876008032,144.33894594254,-3.0008001974031E-06,-0.00054207016083,-4.64662594059783E-05,-1.35942274524319,-0.213131812310962,1.13478543681484,-1.51202694062264,-8.37094588009237E-06,-3.77119762067797E-06,3.6163090873097E-09,-9.92912785682898E-09,3.20685980613193,4.00188803384381,0.107733848474679,-0.62945221430592,-0.368832495904712,55.4
1961-09-01,3.47272073068927,62.7663810483937,0.369879245487673,-0.038126652068909,688.095577116932,253.019641507057,-0.001590624540826,0.000898182715079,-5.1139157280446E-05,4.06538932554184,2.3592822167181,-7.98480716828377,-9.59698080247448,-6.21133552666349E-06,-1.1438534129631E-05,-8.94788163276969E-09,-3.67404751496876E-08,0.455840249816256,-0.086689762050106,0.781273428538454,2.3462757150973,3.14700465048514,35.5
1961-10-01,1.48037473617063,-202.314012096773,0.432484672074356,-0.26134808526765,-25.1526587701592,-86.4408549647178,-0.000593240195867,0.000413435379854,-1.59754474166661E-05,0.7117240659652,0.255466338126894,2.01770733248803,-2.05600597012427,-7.12507877432428E-06,-3.20089583764669E-06,-7.84051677775947E-08,-3.00275149261471E-08,-0.147389424820205,-1.20632620107743,1.53267401817345,4.75973078175899,1.13578845608617,44.2
1961-11-01,-0.619691910282256,-255.670110887091,-0.360232440634601,-0.895532612298285,-140.059790826614,-220.078723538307,-0.001081165263332,-0.00028436757519,-1.44469325483266E-05,0.131125173261069,0.196752732799894,-4.93519789172757,-1.28053868201471,4.90845919895007E-06,1.18040153456751E-06,3.68936239723435E-07,-2.00375746962598E-08,-2.86020861337743,-4.347423459253,0.442640680098726,3.20391229876587,-0.733121318201881,33.1
1961-12-01,-0.985792098506806,-129.999243951606,-0.14484043327731,-0.594901020728773,-145.126638104841,-152.192178049396,0.000540840522585,0.000235970368639,2.7858875616784E-05,-0.563413558467744,0.548160429923769,0.618121793193197,-4.53230925529234,1.19213643389934E-06,-1.07867097814425E-06,1.22958614530299E-07,3.97362292174406E-08,-1.07554738560031,1.30067313871076,0.191846049841373,-2.21812387844247,-1.55132416755924,86.4
1962-01-01,1.51163113501764,78.123613911288,0.277494771345969,0.536369467815084,97.0764868951592,96.5791488155246,0.000199053844441,0.000233190941564,-1.48883005867021E-05,-0.117810649256569,0.410430169874616,4.62005719830913,-6.99456657901887,-1.17807481112851E-05,2.37633578271632E-06,-2.02536541344729E-07,7.08795052758198E-08,2.26141629584374,4.16812808595357,0.315896469626516,0.662814341004817,0.974137829196081,62.3
1962-02-01,-0.949274862966206,361.56640625,-0.741411997395898,0.556668921523998,-41.7419984879016,142.335480720767,0.000545023755084,-0.000349621763528,-2.56823531667432E-05,-3.03381101546751,0.068984739242069,5.33091803519956,-2.38607997279014,3.00666991576339E-06,3.32721053507245E-06,4.77381070874301E-08,8.31887573880404E-08,0.47532579531112,-0.325029552944245,-2.77206409761622,-8.23054464257532,-0.994495022681463,73.1
1962-03-01,-3.56091554703249,-501.137474798394,-0.46786187030375,-0.72903505424338,-1179.84135584677,-610.90771484375,0.000272408458254,-0.000536416905121,-7.26349333549038E-05,-4.37293071131552,-2.53908268097908,6.119719413019,-1.97536203938146,4.60804048154915E-06,1.85973888988308E-05,-1.50983964886109E-07,2.30188294747882E-07,-2.25666103776424,1.70019795817714,0.055593259061777,2.00256339148168,-3.64364279470135,94
1962-04-01,0.456657655777462,41.1076108870911,0.137036446587092,0.666431228787969,-66.9703251008032,42.0911510836686,-3.57215908626399E-06,-8.34755614520081E-05,-9.05178279818727E-05,0.270807081653231,-1.08432646720641,-2.83785358552009,-3.76137702695785,-2.9921739569215E-07,1.24816489787808E-05,-4.36667820182383E-08,3.70635062139509E-08,1.23896009961684,0.003082760639729,0.364916060454092,2.19581538534934,0.294353854271662,42.9
1962-05-01,-2.67438384025326,57.948084677424,0.50550148876444,1.43678992094412,-574.997542842742,-104.546355216733,0.000244652717224,-0.00063394924115,-7.03972970856534E-05,-3.29014931955646,-2.56832541188885,6.41757928171465,7.80257821852161,-1.09375154033108E-05,8.27733151984302E-06,-6.58944314167339E-08,3.41203304749856E-08,4.31993353144536,7.30249522674468,-0.068336758253281,-0.163543384281858,-1.72908118463334,74.8
1962-06-01,-1.32868760631931,475.706653225803,-0.609350479838829,-0.0375077735873,-52.159463205644,278.057995211693,-0.002217736793682,-0.000853377063909,-0.000237571057721,-2.52697064799645,-1.48914386380102,-1.71436537465742,-9.36151430683751,-3.16673191904219E-06,5.27185455949151E-07,-6.66742314405705E-08,1.15081646864353E-08,-0.922851675114925,-0.622858085939961,-1.44460753654881,-3.37041190807377,-2.90373722199473,22.3
1962-07-01,-1.7634459464781,20.6243699596816,0.056596138615972,0.651647448427074,-416.961378528227,-84.799977948589,-0.000719281007356,-0.00077659029123,-0.000222387128404,-2.23476089969756,-2.10492927797378,2.46734194601736,-1.48381602379583,-4.40365376826045E-06,6.58562049590358E-06,-1.93636164307199E-08,-1.02570291185276E-08,1.99260965926993,4.29418566534596,0.018628156037941,-1.03740704486958,-1.64631160613027,58.9
1962-08-01,0.28849497149065,132.967867943546,0.424618112884702,1.07278133970836,184.978137600803,101.90046938004,-0.001783166625237,-0.00038241213488,2.17867632126135E-05,-0.333330215946319,1.15072927167341,-3.10966799336094,-4.38383785370858,-1.38673988937127E-05,-1.46768640066299E-05,-6.93866705740866E-08,-3.98729335140688E-08,3.99933455283603,7.42267584512311,0.932268830917535,0.301605060035663,-0.943722632623462,61
1962-09-01,-0.426754366966975,-15.7492439516063,0.298763990131838,0.563622768097107,-148.068485383068,-56.6258663054432,-0.000402742154678,-0.000597139497498,-4.70402902142415E-05,-0.831064531880031,-0.154237070391275,-3.47161594513923,-2.88513540452526,-6.13765372289406E-06,-1.83322416000186E-06,1.16372235432267E-08,-5.28389558630509E-09,2.28716578082212,3.36187095267157,0.720392529109132,-1.08844539715398,-1.26638646279611,65.1
1962-10-01,-0.024752216954369,374.982862903227,-0.781198933119735,-1.0196213142706,468.304372479841,298.632387222782,-0.001785810859855,-0.000175915789911,-0.000230574171104,-0.2002632387223,1.28932559105658,-1.7842030679026,-16.8206277047434,8.41618274426808E-06,4.53889748060434E-06,1.71552568509293E-07,-2.46646225737242E-08,-4.30900816418674,-6.92114265215012,-0.69007008907295,-0.350246374164858,-0.61119030367945,7.7
1962-11-01,-2.10318190051663,-198.490423387091,-0.48336368600928,-1.17564994523362,-560.559790826614,-266.545520413307,-0.001331486610598,-0.000414083347536,-5.80259023286823E-05,-1.57682160408268,-2.28676777501261,-0.642992081180694,5.90075862023138,1.13209941570946E-05,1.66647707489588E-05,8.17029767712219E-08,7.27824134437762E-08,-4.72316394517979,-7.71686127301185,0.368752378249361,2.40586797484467,-2.20062009749876,19
1962-12-01,-5.28684800670993,-79.4836189516063,-0.587152018226803,-0.600904847585386,-699.978200604841,-284.040810861896,0.000498930075405,-0.000728112641692,-0.000135570453788,-2.58401292370212,-3.11083615210748,-4.82896835573258,2.8032238867975,1.32502929054387E-05,2.79613706605768E-06,3.32496075690224E-07,-1.8126875312602E-08,-3.26990883388827,-4.23174845018695,-1.01464965242532,-1.6403693809144,-5.44704560310612,91.1
1963-01-01,-6.60119235131049,222.490801411288,-1.63201935781587,-1.95741841689714,-1012.10320060484,-219.663038684475,-0.001390974909995,-0.000795688604065,-0.000119340551112,-6.36350767074094,-4.20050122660976,5.36322889020366,0.198594431723315,2.26671631642075E-05,2.46509217273313E-05,1.17388679192969E-07,2.09063980693622E-07,-8.51578011147438,-7.51059751428904,-1.61098079058161,-3.02857521969465,-6.74372716103829,19.3
1963-02-01,-6.43856319304433,-572.84765625,-0.758377133327867,-1.55125488418966,-1275.5740297379,-719.987761466733,-0.001289220479403,-0.000757192503736,-7.20747902373513E-05,-4.11941282210813,-3.78263879591418,-1.3636773017145,12.058229261829,1.13096432717304E-05,5.6754334844945E-06,3.09058729117756E-07,-2.05120274600748E-08,-5.51875391374192,-4.77997988558585,0.202859513071035,4.61788658701604,-6.42259560861896,21.6
1963-03-01,-1.44183595718874,-0.981224798393669,0.308601101860404,-0.061571751631075,-39.3960433467728,-38.79443359375,0.000239152326098,-0.000288491850839,-5.71198489201521E-06,-0.048223680065519,0.155634726247484,-6.17584333112163,-0.396954751783802,-2.60924562942291E-06,-5.04646746727595E-06,6.49910134598031E-08,-1.44878921189722E-08,0.131570478120158,-0.38368914204259,0.117426355729901,0.45455959871892,-1.49456442556073,80.3
1963-04-01,0.992882021011837,-124.212701612909,-0.027565921551638,-0.620582421152522,114.939831149197,-53.8746692288314,-0.000503655128752,0.000442141479242,0.000165102773838,0.865503126575106,0.88729218513734,3.30285533781975,8.61034614809098,2.11354062612702E-06,-8.14620563143044E-06,-9.63778195601927E-09,-2.02821810959112E-08,-1.38521211107652,-0.802519789866863,0.425926421171865,2.45875674582297,1.33552206716229,40.5
1963-05-01,-0.755987844159506,115.041834677424,-0.253462125937785,-0.066340455394839,-62.2709803427424,42.737824470767,-0.000641920739004,-1.05433301219055E-05,1.05590236583544E-05,-1.15117226877521,-0.2112087126701,5.07297478952715,3.84306360060169,8.2514419325948E-07,-3.36524430802074E-06,6.96291540554094E-09,2.61342848723929E-08,-1.20215434058299,-2.51820351135346,-0.293760898945038,1.81757863262488,-0.414841682680219,74.4
