Date,Precipitation
1972-11-01,50.125396825396834
1972-12-01,-61.29047619047619
1973-01-01,-43.24126984126983
1973-02-01,-17.38888888888888
1973-03-01,-31.79365079365077
1973-04-01,33.9952380952381
1973-05-01,-18.57301587301589
1973-06-01,7.017460317460319
1973-07-01,-5.107936507936515
1973-08-01,-5.14444444444446
1973-09-01,-12.101587301587294
1973-10-01,13.350793650793662
1973-11-01,93.52539682539683
1973-12-01,10.209523809523816
1974-01-01,-22.44126984126983
1974-02-01,-0.08888888888887436
1974-03-01,-28.393650793650764
1974-04-01,-42.1047619047619
1974-05-01,-12.773015873015893
1974-06-01,20.617460317460328
1974-07-01,19.292063492063477
1974-08-01,16.35555555555554
1974-09-01,7.898412698412699
1974-10-01,107.85079365079366
1974-11-01,36.125396825396834
1974-12-01,24.609523809523807
1975-01-01,23.658730158730165
1975-02-01,-34.48888888888888
1975-03-01,-9.393650793650764
1975-04-01,2.595238095238095
1975-05-01,-48.6730158730159
1975-06-01,76.51746031746032
1975-07-01,15.592063492063474
1975-08-01,23.95555555555555
1975-09-01,-15.601587301587294
1975-10-01,-35.34920634920634
1975-11-01,-9.874603174603166
1975-12-01,-73.39047619047619
1976-01-01,47.05873015873017
1976-02-01,-39.08888888888888
1976-03-01,-43.493650793650765
1976-04-01,-12.104761904761908
1976-05-01,-33.973015873015896
1976-06-01,-54.582539682539675
1976-07-01,5.092063492063474
1976-08-01,-32.244444444444454
1976-09-01,48.5984126984127
1976-10-01,-17.549206349206344
1976-11-01,-16.374603174603166
1976-12-01,-23.59047619047619
1977-01-01,20.55873015873017
1977-02-01,55.611111111111114
1977-03-01,-25.29365079365077
1977-04-01,49.7952380952381
1977-05-01,-58.0730158730159
1977-06-01,-14.98253968253968
1977-07-01,-50.00793650793652
1977-08-01,-11.944444444444457
1977-09-01,12.298412698412704
1977-10-01,5.450793650793656
1977-11-01,76.22539682539684
1977-12-01,-22.390476190476193
1978-01-01,-15.741269841269833
1978-02-01,-4.388888888888879
1978-03-01,50.90634920634923
1978-04-01,-22.804761904761904
1978-05-01,53.6269841269841
1978-06-01,9.617460317460328
1978-07-01,-2.6079365079365147
1978-08-01,56.355555555555554
1978-09-01,23.3984126984127
1978-10-01,15.15079365079366
1978-11-01,-54.67460317460316
1978-12-01,26.30952380952381
1979-01-01,-15.741269841269833
1979-02-01,0.3111111111111171
1979-03-01,65.30634920634924
1979-04-01,32.095238095238095
1979-05-01,-25.973015873015896
1979-06-01,-37.482539682539674
1979-07-01,-20.207936507936523
1979-08-01,6.055555555555543
1979-09-01,-8.901587301587298
1979-10-01,-49.149206349206345
1979-11-01,39.52539682539684
1979-12-01,75.80952380952381
1980-01-01,-20.141269841269832
1980-02-01,26.911111111111126
1980-03-01,-12.79365079365077
1980-04-01,29.19523809523809
1980-05-01,-24.573015873015898
1980-06-01,4.617460317460328
1980-07-01,66.19206349206347
1980-08-01,-52.344444444444456
1980-09-01,-8.601587301587294
1980-10-01,14.05079365079365
1980-11-01,-33.17460317460316
1980-12-01,12.30952380952381
1981-01-01,79.05873015873016
1981-02-01,-2.288888888888877
1981-03-01,8.406349206349233
1981-04-01,-12.604761904761908
1981-05-01,25.42698412698411
1981-06-01,-49.082539682539675
1981-07-01,-21.707936507936523
1981-08-01,-12.844444444444463
1981-09-01,-9.101587301587294
1981-10-01,153.85079365079366
1981-11-01,35.32539682539684
1981-12-01,86.80952380952381
1982-01-01,29.958730158730162
1982-02-01,-48.18888888888888
1982-03-01,-13.493650793650765
1982-04-01,-10.804761904761904
1982-05-01,0.1269841269840981
1982-06-01,38.217460317460336
1982-07-01,2.4920634920634797
1982-08-01,10.055555555555543
1982-09-01,-32.50158730158729
1982-10-01,54.05079365079365
1982-11-01,-18.274603174603165
1982-12-01,46.80952380952381
1983-01-01,66.85873015873017
1983-02-01,4.611111111111114
1983-03-01,8.106349206349236
1983-04-01,93.79523809523809
1983-05-01,69.92698412698411
1983-06-01,-48.28253968253968
1983-07-01,-72.20793650793652
1983-08-01,-34.244444444444454
1983-09-01,-0.5015873015872927
1983-10-01,-27.649206349206345
1983-11-01,-3.574603174603169
1983-12-01,-28.390476190476193
1984-01-01,81.75873015873017
1984-02-01,42.111111111111114
1984-03-01,-52.09365079365077
1984-04-01,-20.804761904761904
1984-05-01,64.6269841269841
1984-06-01,19.81746031746033
1984-07-01,15.392063492063485
1984-08-01,-58.64444444444446
1984-09-01,68.8984126984127
1984-10-01,-33.44920634920634
1984-11-01,-17.874603174603166
1984-12-01,-51.29047619047619
1985-01-01,19.158730158730165
1985-02-01,-26.48888888888888
1985-03-01,-19.29365079365077
1985-04-01,4.595238095238095
1985-05-01,71.22698412698409
1985-06-01,35.81746031746033
1985-07-01,-18.307936507936518
1985-08-01,-30.64444444444446
1985-09-01,9.69841269841271
1985-10-01,-60.049206349206344
1985-11-01,31.52539682539684
1985-12-01,-22.990476190476187
1986-01-01,147.35873015873017
1986-02-01,-49.08888888888888
1986-03-01,-7.593650793650767
1986-04-01,29.595238095238095
1986-05-01,-6.373015873015902
1986-06-01,42.61746031746031
1986-07-01,1.092063492063474
1986-08-01,37.55555555555554
1986-09-01,19.8984126984127
1986-10-01,59.950793650793656
1986-11-01,-20.274603174603165
1986-12-01,34.00952380952381
1987-01-01,-12.841269841269835
1987-02-01,3.311111111111117
1987-03-01,20.20634920634923
1987-04-01,-10.904761904761905
1987-05-01,64.82698412698412
1987-06-01,72.11746031746031
1987-07-01,44.49206349206348
1987-08-01,62.15555555555554
1987-09-01,13.798412698412704
1987-10-01,0.05079365079365061
1987-11-01,16.825396825396837
1987-12-01,-19.69047619047619
1988-01-01,18.358730158730168
1988-02-01,38.81111111111112
1988-03-01,197.50634920634926
1988-04-01,-19.604761904761908
1988-05-01,-46.373015873015895
1988-06-01,-1.3825396825396723
1988-07-01,27.292063492063477
1988-08-01,-1.64444444444446
1988-09-01,48.69841269841271
1988-10-01,4.350793650793662
1988-11-01,-29.274603174603165
1988-12-01,62.909523809523805
1989-01-01,-52.44126984126983
1989-02-01,-6.188888888888883
1989-03-01,-33.493650793650765
1989-04-01,58.9952380952381
1989-05-01,-61.0730158730159
1989-06-01,-39.482539682539674
1989-07-01,-1.2079365079365232
1989-08-01,4.955555555555549
1989-09-01,-21.001587301587293
1989-10-01,-5.349206349206341
1989-11-01,-35.57460317460316
1989-12-01,20.609523809523807
1990-01-01,-43.44126984126983
1990-02-01,124.51111111111112
1990-03-01,-46.09365079365077
1990-04-01,-4.404761904761905
1990-05-01,-37.1730158730159
1990-06-01,41.51746031746032
1990-07-01,-39.80793650793652
1990-08-01,-27.14444444444446
1990-09-01,39.99841269841271
1990-10-01,7.7507936507936535
1990-11-01,42.92539682539683
1990-12-01,-30.490476190476187
1991-01-01,-49.14126984126983
1991-02-01,-45.78888888888888
1991-03-01,-33.993650793650765
1991-04-01,-34.20476190476191
1991-05-01,-44.373015873015895
1991-06-01,30.717460317460322
1991-07-01,-48.50793650793652
1991-08-01,-73.14444444444446
1991-09-01,-2.4015873015872984
1991-10-01,-38.74920634920635
1991-11-01,-2.1746031746031633
1991-12-01,-17.590476190476195
1992-01-01,-50.841269841269835
1992-02-01,-23.288888888888877
1992-03-01,39.50634920634923
1992-04-01,-9.504761904761907
1992-05-01,-38.873015873015895
1992-06-01,26.51746031746032
1992-07-01,-6.50793650793652
1992-08-01,-35.844444444444456
1992-09-01,-12.001587301587293
1992-10-01,56.85079365079366
1992-11-01,32.32539682539684
1992-12-01,-40.69047619047619
1993-01-01,-17.741269841269833
1993-02-01,-39.78888888888888
1993-03-01,-56.493650793650765
1993-04-01,-25.904761904761905
1993-05-01,-30.773015873015893
1993-06-01,14.717460317460322
1993-07-01,34.29206349206348
1993-08-01,-25.844444444444456
1993-09-01,5.398412698412699
1993-10-01,29.15079365079366
1993-11-01,-31.774603174603165
1993-12-01,127.0095238095238
1994-01-01,-3.941269841269829
1994-02-01,-27.38888888888888
1994-03-01,20.80634920634924
1994-04-01,99.1952380952381
1994-05-01,40.026984126984104
1994-06-01,-29.182539682539677
1994-07-01,78.69206349206347
1994-08-01,-11.444444444444457
1994-09-01,9.298412698412704
1994-10-01,-19.84920634920634
1994-11-01,-19.074603174603162
1994-12-01,-8.390476190476193
1995-01-01,54.95873015873016
1995-02-01,8.211111111111123
1995-03-01,66.10634920634922
1995-04-01,-18.004761904761907
1995-05-01,28.92698412698411
1995-06-01,-27.482539682539674
1995-07-01,-27.90793650793652
1995-08-01,-2.64444444444446
1995-09-01,18.798412698412704
1995-10-01,-37.84920634920634
1995-11-01,-0.37460317460316617
1995-12-01,0.10952380952380736
1996-01-01,-67.14126984126983
1996-02-01,-1.6888888888888829
1996-03-01,-38.69365079365077
1996-04-01,-28.804761904761904
1996-05-01,35.92698412698411
1996-06-01,-35.082539682539675
1996-07-01,47.19206349206347
1996-08-01,-9.744444444444454
1996-09-01,-14.401587301587298
1996-10-01,5.650793650793659
1996-11-01,35.72539682539684
1996-12-01,-31.79047619047619
1997-01-01,-69.94126984126983
1997-02-01,53.111111111111114
1997-03-01,-9.193650793650768
1997-04-01,-10.704761904761902
1997-05-01,-63.5730158730159
1997-06-01,30.81746031746033
1997-07-01,12.692063492063482
1997-08-01,-46.14444444444446
1997-09-01,-44.00158730158729
1997-10-01,-1.9492063492063494
1997-11-01,-52.274603174603165
1997-12-01,22.209523809523816
1998-01-01,-10.541269841269838
1998-02-01,-52.18888888888888
1998-03-01,-5.093650793650767
1998-04-01,13.69523809523809
1998-05-01,-60.5730158730159
1998-06-01,35.71746031746032
1998-07-01,-17.307936507936518
1998-08-01,-30.344444444444456
1998-09-01,68.8984126984127
1998-10-01,140.25079365079367
1998-11-01,19.02539682539684
1998-12-01,-32.89047619047619
1999-01-01,12.558730158730171
1999-02-01,70.61111111111111
1999-03-01,18.406349206349233
1999-04-01,-15.004761904761907
1999-05-01,-0.3730158730159019
1999-06-01,-18.882539682539672
1999-07-01,21.792063492063477
1999-08-01,-8.244444444444454
1999-09-01,-0.801587301587297
1999-10-01,-40.049206349206344
1999-11-01,1.8253968253968367
1999-12-01,115.0095238095238
2000-01-01,-18.04126984126983
2000-02-01,41.21111111111112
2000-03-01,44.90634920634923
2000-04-01,-25.104761904761904
2000-05-01,-2.173015873015899
2000-06-01,-26.082539682539675
2000-07-01,46.392063492063485
2000-08-01,-10.444444444444457
2000-09-01,56.49841269841271
2000-10-01,-10.649206349206345
2000-11-01,-26.674603174603163
2000-12-01,-47.49047619047619
