time,t2m,tp,msl,v10,u10,z500,z850,q850,q500,t850,t500,r850,r500,vo850,vo500,pv850,pv500,u850,u500,v850,v500,d2m
1959-04-01,1.700308156567928,-0.0002551532545408538,-293.02307412790833,0.534734278343358,0.3985781375058862,158.6819585755802,-129.43250363372135,0.00033463203066656745,1.060720370692572e-05,2.156719828760913,1.8858262882676229,-4.508947505507365,-8.665357013081397,-8.722616344810874e-06,-8.652036431052439e-06,-2.3004948024060642e-08,2.7892893782802048e-09,1.3799030818911486,0.636160457896632,0.520116986836805,-1.1503390759922738,1.593188618504712
1959-05-01,0.4283660178960531,-0.0005266836649456689,-45.05577761627501,-0.8820159553853405,-1.1491421365807222,9.254814680229174,-12.917787063954165,6.44548427920005e-05,-4.577899465424027e-05,0.48458578420240883,-0.05144553960755616,-1.8441042345623657,-1.839867614036386,1.5987348457349792e-05,5.7562349722111105e-06,6.662366617050329e-08,1.7895585912366763e-08,-4.165479573139618,-4.650255746619646,-1.1681734328266493,-2.207297213548838,0.2065898096838623
1959-06-01,0.8225310569585531,-0.0004078721259395744,161.33139534883958,-0.40804846840369147,-0.1304944061435932,233.81041061046562,163.3387082122099,0.000125185499877431,7.791473627696897e-05,0.5943837720294596,0.5283341518668294,-1.9055181104083374,0.24439745171125793,5.604302913297943e-06,-3.914879920726932e-06,2.3987479909369866e-08,1.52757117343013e-08,-1.3548897660031458,-2.8136709124542945,-1.3499998496628778,-2.2899137929428455,0.1346385867096842
1959-07-01,2.4508688283520996,-0.0015389453755085204,37.91660610465624,0.04588668992699579,-0.5187593648253486,378.15761264535104,140.31529342296562,0.0003043128892259543,-0.0001576250150994679,2.1820210301598877,1.468768452489087,-6.733169733091842,-10.453218149584394,1.5837557873113801e-06,-5.018527388219703e-06,-1.031433154906177e-08,-7.510974746553484e-09,-1.6423039509113444,-4.283143132231956,-0.4177117290538411,-0.4286355183048304,0.9625336403070719
1959-08-01,0.11366236487100423,-0.0007113409905456182,162.57231104651873,-0.7489787075928478,-0.47431937057178386,123.88072311046562,130.99325490552292,8.564594006815925e-06,-6.18029762124426e-05,-0.22523959847382002,0.15730817927868657,0.4721340800440572,-3.796432583831077,4.323927801441494e-06,6.261848531541842e-06,1.6686188637534133e-08,3.950642331103665e-08,-3.0203473282068276,-6.956471321194671,-1.654778715223074,-2.253441024658292,0.31459009924600423
1959-09-01,0.7522462356922119,-0.0020327196878835905,261.0272529069771,-0.8379657916551413,-2.1378156778424287,459.99809229651146,267.65695403342943,-0.0007550816788056561,-0.0002717090700211566,1.229971242505428,0.925815670989266,-15.120377917622406,-16.789825794308683,1.0761810080809884e-05,-1.2804173845554857e-05,9.560713729749908e-08,-8.988084562926898e-08,-6.139883425606545,-6.160910179448683,-0.7249986670997947,-3.0503902494214303,-2.589689742687142
1959-10-01,-0.4177231899527669,0.00019238135292801205,132.71802325581666,-0.1333401220915622,-0.3806580308564874,76.91397165697708,115.68650072674427,-0.0008913190374800631,-0.00022068680372349053,-0.09107013081393234,-0.2572124392487183,-11.168016300644979,-12.215005475421286,3.2990938858918436e-06,-1.7836621903497456e-06,-5.2801566901740277e-08,-1.1868967989315449e-08,-1.6260439753965583,-3.1699924732363502,-0.6767446126702219,-0.07024293735103551,-2.0119990858920573
1959-11-01,-1.03049770621368,-0.0011308627178740881,-54.680232558137504,-0.047128121953370905,-1.303440299859747,99.99173328488541,-38.220566860465624,-0.0005352042539608342,-8.134480205711063e-05,0.948619044104305,0.5578116483466431,-9.60731861203216,-3.5982062761173665,4.980217338100396e-06,-6.646188360052694e-06,2.0513033008640823e-07,-8.21622522782364e-08,-4.023460218899472,-6.406365316967632,1.2817516986194044,3.330453938089831,-0.5596625749454915
1959-12-01,2.035015727198413,-0.00021775026174890256,-801.9889171511604,0.5470817883953799,-0.0758643035971841,-425.2488190406948,-543.4447220203492,0.0003272685828770317,3.199097104803763e-05,1.2706440770348877,0.26958305891170653,2.578934425531429,3.7674274888149526,-5.321338992310958e-06,-8.126744493353044e-06,-1.4116462384557713e-07,-9.140586466538628e-08,1.331990489432978,-0.2927047679590622,2.077299064155235,4.468770314094632,2.185869083848104
1960-01-01,0.05085009197858881,-0.000254972812822522,-167.7002180232521,-0.19682174072016112,0.045604867990626796,-353.64553052325937,-154.09072946947708,8.665876149004971e-05,3.9320766010733166e-05,-1.3502119197401612,-0.6926461153252319,6.696864194648214,5.075659463571945,-4.439108523868971e-06,6.799095369525423e-06,-1.62301377216398e-07,1.0660829597919622e-07,-0.1386428199881733,1.2280670705922816,-0.9177866169186526,0.16853455159553254,-0.1294477595839112
1960-02-01,0.5711598950763346,-0.0002868296768039811,-436.84556686045835,0.5990972206169782,-0.5525323006995889,-261.55614098837395,-323.9336618822672,0.00011496463801365271,4.7055506255737583e-05,0.6486177666242838,0.18312995378360597,-1.3212950063306295,4.272732490716976,-5.810916273641094e-07,-1.072541750296971e-07,4.008407670901993e-08,-2.1991229591866454e-08,0.349544935881398,2.1372689209705173,1.5621483641308407,3.205360088237496,0.32659486282705075
1960-03-01,1.2978870480559408,-0.0004553941517072015,-333.6925872092979,-0.47586417557714983,-1.8924235825448537,-75.81994912790833,-209.11384901889505,0.00031827828781895873,-6.508963388325833e-06,1.4239125806232096,0.10949813487917481,0.21322312465933635,-0.8161612222361043,1.835104523203173e-05,1.5754848771943807e-05,7.051632001834103e-08,1.1601481367316152e-08,-5.320739736390668,-5.904127922168998,0.9696700167733916,3.6760199610577073,1.4289075274800211
1960-04-01,0.4239409690679281,-0.0007209160560092262,365.15661337209167,-0.4701034432428694,-0.006408422838809824,184.8264898255802,287.55284792877865,-7.162461338867986e-05,-5.4800220992589385e-05,-0.43208632358283694,-0.5942915095839396,1.2008379559184164,-1.6966718629349131,3.0972868482890167e-06,-1.5461188558071815e-06,-3.068062855967327e-08,-1.9981445252914295e-08,-0.9741185865429944,-0.9871181599622547,-1.1171397397857765,-3.448917934367823,0.24724135287971194
1960-05-01,0.7455657249273031,-0.00010916500265688387,226.733284883725,-0.27740157836355095,-0.384713871187942,279.7821584302292,221.25018168604583,0.000346532892868962,-6.621011646551099e-05,0.6488924248274088,0.5714182299236938,-0.37774223505064697,-8.466977141624277,3.2110885069076094e-06,-2.3754484717237786e-06,-1.863168505266467e-08,3.6724797879752835e-08,-1.0850772584766843,-0.07672590710395966,-0.40218815255130447,-3.78360915946406,0.7349101221838623
1960-06-01,1.229543996411678,-0.00012147530025347726,201.61264534883958,-0.043144005112523254,-0.15650885335581244,398.1307231104656,217.7693722747099,0.0004949815636284133,-1.3728569218412383e-05,0.9765554028888346,1.2599930874137044,0.2024683397869751,-7.538782785105148,1.3533319531688903e-06,-9.027714435602363e-06,5.412287630988008e-08,-2.5625345029385638e-08,-0.5171674645199915,-0.5873058230377906,-0.18179050551424192,-1.6966196492660877,1.1922862917878092
1960-07-01,-1.9163186716479004,0.0003333337236802246,-108.30214389534376,0.8237345164078612,0.9173174550713494,-502.62754360464896,-190.45130813953438,-0.0006599296100957448,-9.007182318803873e-05,-2.2898417628088623,-1.500683451807788,3.3892133845839396,0.24704964216365255,-8.187728868773414e-06,4.4879660957486674e-06,-6.475574648077805e-08,1.0859226613531564e-08,2.8111158536617147,3.779457480408425,1.048019951339378,2.9564472034053746,-1.025533986646053
1960-08-01,-0.7211154671602458,0.0013267557856865052,-244.77925145348127,0.7377530600615712,1.0027415732701503,-403.2755268895344,-235.27822946947708,-0.00017867408432932757,-2.56632026934692e-06,-0.64772495003632,-1.2451881586119384,1.5163693095362447,4.854957491852517,-7.3721422310438014e-06,1.2844248174609e-06,4.921363079331559e-09,-8.477721346638994e-09,3.484417318084905,4.783822896868683,0.8401916064321995,2.430203985336215,0.6104885367460042
1960-09-01,-1.169689799464038,-0.0005739618398703981,-121.26180959302292,0.03933670597020972,-0.47039527567320094,-347.21675145348854,-161.18777252907057,-0.0004508912368395993,-5.588414374912195e-05,-1.401010202807072,-1.021022707916984,1.370150189067047,1.3735042838163167,6.660572075604652e-06,1.3139046561943444e-05,-3.723155563695697e-08,7.161915174608938e-08,-1.949329641236122,-3.036946108174879,0.5679518736812265,0.9203419924475426,-0.7618699184683919
1960-10-01,0.12481831395348308,0.0018061151772705013,-915.3757267441833,0.6771510821702176,0.43442493642485414,-986.8086845930229,-730.8984602107557,7.956635293572458e-05,0.00013816953761243195,-0.38773150776705734,-1.8836315066315308,3.8358861346577555,17.481203478436136,-5.419521504643135e-06,1.4743932007773806e-05,-1.9718649402716966e-07,7.0460538778249e-08,1.7801187634034905,2.0112228130185326,1.3334256086585135,5.053693876904977,0.19323162699856766
1960-11-01,2.33278354378632,4.758222737934366e-05,-396.3989825581375,0.9783688973375532,0.5429283109991703,-282.6918604651146,-222.43248092296562,0.0004075998981851476,2.4260775061584155e-05,0.746531641760555,-0.6436043672783569,3.857925681180731,4.9134819563045085,-1.4347302683660906e-05,4.261607294443632e-08,-2.1500443777810242e-07,-9.616918982088532e-09,3.51230852843024,5.7599325956300245,1.9699309531512648,3.87464100702904,1.9208977277888835
1960-12-01,-0.06236586459846194,-0.00039304007145272947,-542.5357921511604,0.008575876568292506,-0.524121779688569,-465.3035065406948,-459.5150345203492,-0.00011203674123037681,4.7909252908687216e-05,-0.8694926417151123,0.05515129621639403,3.584053749261898,6.4794750657192495,1.3577190680882988e-06,3.926375025997686e-06,1.6069160860857914e-07,-4.2522997133811835e-08,-1.7241117864154107,-3.4356429050135056,1.399030989165916,8.562366295692533,0.034318790879353855
1961-01-01,-0.1683271541151612,-7.741453415757542e-05,-147.5595930232521,0.4845931018854297,-0.8229322450798612,-168.07131177325937,-127.51260446947708,-0.00011791182995968784,-2.1908250853939137e-05,0.2562639103379638,-0.8482094698174194,-2.8957566549611613,4.733938882517258,3.0095830525592746e-06,-2.355553381538664e-06,1.2649843351620041e-07,-4.9138038960780583e-08,-1.1341791473502338,-0.0556386407724645,2.466593306425006,4.861450944875562,-0.05327588458391119
1961-02-01,3.8379140454669596,0.0005397901215135705,601.0059956395417,0.6375573560768781,0.8411994423977164,994.346202761626,666.1913381177328,0.0003954235837946452,4.653649764720265e-05,3.254605315452409,1.7256867164789185,-3.521963341291567,-1.6714699323787272,-6.80387256678852e-06,2.314205025233901e-06,-1.381136749567008e-07,2.6189012302449328e-09,3.1759080225818375,0.7549208603626072,-0.4675436300593753,-3.830472257248191,3.9047808979833007
1961-03-01,2.205357751180941,-0.0006838990348326259,886.0027252907021,-0.07348887981890245,1.2027180667013622,1115.7855196220917,802.664471293605,-5.410638702816727e-05,-5.661015978169646e-05,1.6346974927325846,2.1476298487463623,-6.53535017856332,-15.04275423981423,-7.772159174726576e-06,-9.24722788240192e-06,-1.3088980442135395e-08,-3.202371098014672e-08,1.8569891549820126,-1.012259926906852,-2.0736549901884307,-5.837269907773927,1.4946118731831461
1961-04-01,3.452474904614803,0.0005265944908091494,-271.05432412790833,0.7745279067975663,0.4243420067914697,485.5335210755802,-19.443245821221353,0.0012948386436111704,0.00021899115364608726,3.879803324854663,2.8384477482285604,3.3215349774027914,7.317377667094384,-2.6877933994442597e-06,-1.3345351053325176e-05,1.4492637457044846e-08,-4.302491460780295e-08,1.8068022766085559,0.8583327181810558,1.690955000128164,3.7634121685527093,4.657580708348462
1961-05-01,-1.868600534838322,0.0007758268350085548,25.98328488372499,-0.23174561255849724,0.9223903512885404,-387.0733103197708,-93.36407612645417,-0.00024691469924047974,-8.509384581905808e-05,-2.353487946266341,-1.5416493970294312,8.182888563289197,0.8639707343522858,-1.7752704241840628e-06,8.969439281060637e-06,-4.1472422354186256e-08,3.086162659793593e-08,2.2408071433215637,2.1928873588872513,-1.6136894230839125,-3.4396884517614232,-0.3249348485192627
1961-06-01,0.4819548850835531,-8.69893566380407e-05,62.40952034883958,0.18947373075020868,0.2673247552715069,317.6658793604656,79.2596066497099,0.0003535495204634448,-2.6625058570400222e-05,0.7098012524982096,1.6562333217887044,0.7982401293377563,-7.517416665720383,1.4873928364522726e-06,-3.255383484598539e-06,6.211773264239615e-08,-1.3092451195535826e-08,0.7276941382632116,-0.8474066645600073,0.30866705907811953,0.10865644660106925,1.0032909304596842
1961-07-01,-1.7373025583666504,-0.00019336644516781314,12.572856104656239,0.2696936075943847,0.8849995782555535,-396.40098110464896,-89.71986282703438,-0.0008181170777006204,-0.00024823449432936516,-2.2566081202307373,-1.762859965479663,1.9160764827284709,-4.368287729662519,-4.703364626305851e-06,7.717881801309083e-06,-6.651551925272566e-08,1.5131453712752318e-09,2.8347989247981893,2.5720705098884054,0.09551846062721209,-0.5468599007053431,-1.334310842114803
1961-08-01,-0.5736545296602458,-1.5382955478894338e-05,245.45512354651873,0.4429539706298085,0.8987891654332363,89.49791061046562,156.25887990552292,-0.00047938557081790827,-2.9137884645701138e-05,-1.032948338708195,0.029073315997436566,0.34360167037608846,-1.8716851167900614,-8.174676717909426e-06,-3.7703343679801713e-06,-4.077927039974838e-10,-3.6772946238437575e-09,3.246513723114202,4.182390096575714,0.1699361838400364,-0.2165264376374178,-0.15773045739462077
1961-09-01,3.530261372410962,-0.0015535124883510518,84.26944040697708,0.29306143002454627,-0.09254332753114924,711.8535610465115,274.05441497092943,0.0008993094981929592,-5.991810927340798e-05,4.051779103833553,2.431552975676766,-7.907781024311859,-10.346569416134855,-5.065366672381568e-06,-1.0041694647273204e-05,-2.004733536798382e-08,-2.791452733046837e-08,0.11797818862075049,-0.6782191298728772,0.6105429686519296,2.1141313255526297,3.192811478015983
1961-10-01,1.719422806140983,-0.000562416129003734,-203.71166424418334,0.43257331670543486,-0.3043551150449487,6.097565406977083,-74.59767896075573,0.00047643037599533113,-1.0285434464729127e-05,0.8871098008266927,0.4047290890715942,2.0225011248921305,-2.617410260577536,-7.298579395262286e-06,-2.736329696121133e-06,-1.0422462471365708e-07,-2.5637723014327518e-08,-0.15351980928938058,-0.820523288360862,1.535197344803533,4.633149252576364,1.4291019883266927
1961-11-01,-0.24973598746367998,-0.00107310360519562,-275.1255450581375,-0.38506878505265985,-0.9218749078423825,-84.10982921511459,-213.39830123546562,-0.00019568059766708439,-8.533581506546279e-08,0.558055079260555,0.4751242704169556,-5.3490063866903625,-1.6203620378361165,5.027560175306484e-06,1.051683391535842e-06,3.177719310220117e-07,-1.4419448911381619e-08,-3.035925695889218,-4.684401911358501,0.41971332467226097,3.605438297831042,-0.28283762377361654
1961-12-01,-0.6717103470203369,0.0005466536961246803,-47.27016715116042,-0.12775937714722263,-0.5739839558684549,-54.0456940406948,-73.46718295784922,0.000247858665060512,2.5372585379193646e-05,-0.3876200831213623,0.6118987327398315,0.1769339982853353,-5.071119264114735,6.917215638316331e-07,-1.3794402242695014e-06,7.194334298325225e-08,4.128452378926192e-08,-1.03622983985169,1.1466320087743362,0.1947766003567119,-2.3294050208357877,-1.1863843341206461
1962-01-01,1.8476640568223388,0.00030163515069478626,60.53415697674791,0.2817871059442676,0.6102414560872454,87.70212572674063,90.69345021802292,0.00024011720589167153,-1.693929567240008e-05,-0.1702802791151612,0.4181174344794556,4.902796811835714,-7.551247885060867,-1.1461346220088207e-05,3.4901603768513836e-06,-2.0566591406667464e-07,7.470754194083532e-08,2.4312061942940533,4.334190994847653,0.2274313977984495,0.3642359122980472,1.3162919865098388
1962-02-01,-0.8101572435955404,0.0004663415994971645,359.33412063954165,-0.7394263461058916,0.543026610862377,-43.517078488373954,143.6796193677328,-0.0003576357009669028,-2.590779669929381e-05,-3.042910553688216,0.05767219011173097,5.224923865739683,-2.682986503423649,3.0078731460070077e-06,2.9210218087221854e-06,4.8024192829173035e-08,8.111204565889345e-08,0.29660265988042145,-0.588090042042178,-2.81043395226778,-8.122269895187644,-0.9041790629541993
1962-03-01,-3.329829016397184,0.0002629817490530915,-499.6066497092979,-0.49474016191481157,-0.7909259882777236,-1121.4488553779083,-594.956622456395,-0.0005465429655254579,-7.775612987664547e-05,-4.096503679142415,-2.3280781590661377,4.804424906885899,-3.7382460305857137,4.660932167518886e-06,1.772121360645965e-05,-1.403225712164026e-07,2.224793671873983e-07,-2.4461467169051945,1.5556645726048668,0.04692396101390207,1.964979881464049,-3.529344425644979
1962-04-01,0.9296477561773031,-0.0001685246554484895,81.21911337209167,0.10709352780480025,0.5683039132245752,54.67805232558021,100.29503542877865,-4.2904022171400425e-05,-9.099872130359152e-05,0.7510191451671631,-0.6778181209120646,-4.327345027480021,-5.876561541889991,4.061465954250284e-07,1.2217882013025045e-05,-4.3960245965388087e-08,3.684844487420485e-08,0.9804990329714709,-0.09640303773935432,0.4017896672147651,2.203301361133886,0.5362123001453369
1962-05-01,-2.389596628588322,0.0002853565112969211,70.38953488372499,0.5030274868639576,1.4872592782904936,-520.4248728197708,-81.85724018895417,-0.0005703159976144173,-6.43067259536406e-05,-3.052004791969466,-2.346642072810681,6.156734998836072,6.765929199928458,-1.0655115578481134e-05,7.538730900848328e-06,-8.014871296878946e-08,3.5034331446251266e-08,4.417311755290558,7.204060607178267,-0.16259101267124332,-0.3774545268957006,-1.5046528660973877
1962-06-01,-0.7975861305414469,-0.0024057051497186686,486.9407703488396,-0.6517893846558277,-0.09065245620386542,49.654160610465624,311.9432003997099,-0.0007409593956761579,-0.000229149243285403,-2.0269846361736654,-1.0605940707894206,-2.790337141170056,-11.149462411569992,-4.136288026757029e-06,-1.5401556030938505e-06,-8.561152018829002e-08,8.723768746147986e-09,-0.9819423115506312,-0.12701968259589602,-1.4718136237717645,-3.563586850498998,-2.583195885946566
1962-07-01,-1.3699929880541504,-0.0007411179966618155,4.299418604656239,0.07040163701356844,0.615546767968078,-369.25254360464896,-78.83802688953438,-0.0007042228460831697,-0.00019864418657583203,-1.8423014796057373,-1.834911967432788,1.3888471736464396,-1.8097435707269725,-4.3304545181796166e-06,6.4426865559108744e-06,-3.4379248719169717e-08,-3.307688138891035e-09,1.8691922353450643,4.202832610108132,0.04468086933673815,-0.7099628851337488,-1.477255178052303
1962-08-01,0.5886989859647542,-0.0017650655449129816,127.72074854651873,0.4640021588393422,1.0852267722447597,232.63462936046562,113.11434865552292,-0.00032188122832151316,4.117324444746903e-05,-0.022541844567570024,1.3845115484193116,-3.887004408725474,-4.637275784514671,-1.3694403700948135e-05,-1.4683957923077901e-05,-7.314699048017014e-08,-3.373211547811878e-08,4.0521353471071215,7.6315010813779605,1.0143740214407444,0.7377461901930875,-0.7601779671602458
1962-09-01,-0.37693467251091306,-0.00037314168442863704,7.035065406977083,0.2234209723943888,0.5116600158602692,-123.76362645348854,-36.15456940407057,-0.0005964830322840878,-5.359728116715364e-05,-0.8554169410883219,-0.08437720010448402,-3.352048297261078,-3.57493245324423,-4.407725605444792e-06,-5.412894345253398e-07,4.462836302060835e-09,2.7004854166799153e-09,1.9377222987281724,2.75553722159807,0.5494011200877816,-1.337420350243879,-1.231169234874642
1962-10-01,0.20971821629723308,-0.001767249691955269,377.00708575581666,-0.8051682877419299,-1.0753861669191096,505.0350654069771,313.34470385174427,-0.0001207285365739533,-0.00022420027634388834,-0.0031795058139323373,1.4540912716887817,-2.0266855816508382,-17.3917060674623,7.871085098179528e-06,4.965509726103888e-06,1.5270688957274995e-07,-1.989724825212167e-08,-4.407200992150709,-6.555658605209617,-0.755748632169047,-0.5289463239483708,-0.34164996479830734
1962-11-01,-1.742198145666805,-0.0013362879142013572,-218.0161700581375,-0.512766103845003,-1.2062459858567562,-502.7426417151146,-259.2283793604656,-0.0003277989494246108,-4.214549309920605e-05,-1.143788182458195,-1.9899636202080444,-1.1101529321005188,5.664176231206852,1.1113962838947394e-05,1.6103237265026617e-05,5.112121529194601e-08,7.524345574512511e-08,-4.927477846138699,-8.081833404163982,0.3401733104052932,2.764745300852282,-1.7625129167423665
1962-12-01,-4.973224018895337,0.0004899696789432838,5.518895348839578,-0.5813258091464292,-0.5833765451991281,-607.6863190406948,-203.73476108284922,-0.000717023652869948,-0.00013715452528125502,-2.4144450342932373,-3.044519113939856,-5.157828574956852,2.3330936875454213,1.2599723984400297e-05,2.2230191767391716e-06,2.7277250606053963e-07,-1.7137323126473014e-08,-3.263014784385992,-4.39276046253914,-1.0577642264407734,-1.7815010062483854,-5.079115047011271
1963-01-01,-6.327354253724536,-0.0012860062747359884,210.8935319767479,-1.6635290299390637,-1.9150680469912151,-1014.3095930232594,-221.21084665697708,-0.0007933054476716491,-0.0001223099466716481,-6.397178472474536,-4.172397702239294,5.4713316629099324,-0.7097828887229767,2.19921299149487e-05,2.5571113535216828e-05,1.1174938531122428e-07,2.1229317194093859e-07,-8.483795436489029,-7.457745879541996,-1.75329359256944,-3.3734480991613034,-6.467185796693286
1963-02-01,-6.33859962640804,-0.0013515138023987758,-575.1658793604583,-0.7676976337855639,-1.5601293597110484,-1283.020984738374,-719.4375681322672,-0.0007609179335494719,-7.351264113906856e-05,-4.146304108375716,-3.828222585278894,-1.268240196760317,11.788689369379085,1.0484640141757957e-05,5.3780948177766966e-06,2.781604015856215e-07,-2.1930805037617415e-08,-5.704066461861827,-5.059551814960879,0.21873408729253813,4.761194143184396,-6.357822861782324
